Time,Date,Day of the week,CarCount,BikeCount,BusCount,TruckCount,Total,Traffic Situation
7:15:00 AM,9,Thursday,115,16,34,2,167,normal
7:30:00 AM,9,Thursday,110,24,7,2,143,heavy
7:45:00 AM,9,Thursday,119,28,29,4,180,low
8:00:00 AM,9,Thursday,171,11,42,4,228,heavy
8:15:00 AM,9,Thursday,110,26,17,3,156,heavy
8:30:00 AM,9,Thursday,107,24,26,5,162,normal
8:45:00 AM,9,Thursday,106,28,27,3,164,normal
9:00:00 AM,9,Thursday,75,13,35,17,140,normal
9:15:00 AM,9,Thursday,152,17,15,15,199,heavy
9:30:00 AM,9,Thursday,118,29,27,11,185,heavy
9:45:00 AM,9,Thursday,52,12,19,12,95,heavy
10:00:00 AM,9,Thursday,45,35,28,17,125,high
10:15:00 AM,9,Thursday,64,27,12,15,118,heavy
10:30:00 AM,9,Thursday,66,24,18,16,124,normal
10:45:00 AM,9,Thursday,100,15,17,15,147,normal
11:00:00 AM,9,Thursday,64,21,5,9,99,heavy
11:15:00 AM,9,Thursday,75,16,10,23,124,normal
11:30:00 AM,9,Thursday,67,17,8,24,116,normal
11:45:00 AM,9,Thursday,64,9,8,21,102,heavy
12:00:00 PM,9,Thursday,88,9,15,17,129,normal
12:15:00 PM,9,Thursday,51,10,15,29,105,normal
12:30:00 PM,9,Thursday,78,18,14,10,120,normal
12:45:00 PM,9,Thursday,50,15,15,27,107,normal
1:00:00 PM,9,Thursday,91,26,21,10,148,normal
1:15:00 PM,9,Thursday,77,19,21,14,131,normal
1:30:00 PM,9,Thursday,80,35,19,7,141,high
1:45:00 PM,9,Thursday,112,15,13,16,156,normal
2:00:00 PM,9,Thursday,77,22,23,10,132,normal
2:15:00 PM,9,Thursday,68,27,38,15,148,heavy
2:30:00 PM,9,Thursday,61,7,36,9,113,heavy
2:45:00 PM,9,Thursday,114,31,27,10,182,heavy
3:00:00 PM,9,Thursday,82,29,22,7,140,normal
3:15:00 PM,9,Thursday,50,26,26,11,113,normal
3:30:00 PM,9,Thursday,33,7,5,14,59,normal
3:45:00 PM,9,Thursday,63,28,26,14,131,heavy
4:00:00 PM,9,Thursday,173,27,50,5,255,heavy
4:15:00 PM,9,Thursday,180,27,20,6,233,normal
4:30:00 PM,9,Thursday,112,12,35,7,166,normal
4:45:00 PM,9,Thursday,126,25,20,6,177,heavy
5:00:00 PM,9,Thursday,98,37,30,7,172,heavy
5:15:00 PM,9,Thursday,64,26,17,6,113,heavy
5:30:00 PM,9,Thursday,154,25,16,7,202,heavy
5:45:00 PM,9,Thursday,129,20,27,9,185,heavy
6:00:00 PM,9,Thursday,87,24,43,9,163,normal
6:15:00 PM,9,Thursday,126,19,33,10,188,high
6:30:00 PM,9,Thursday,94,17,20,10,141,normal
6:45:00 PM,9,Thursday,78,20,32,7,137,heavy
7:00:00 PM,9,Thursday,36,10,16,22,84,normal
7:15:00 PM,9,Thursday,97,17,13,22,149,heavy
7:30:00 PM,9,Thursday,68,20,21,18,127,normal
7:45:00 PM,9,Thursday,87,20,13,15,135,normal
8:00:00 PM,9,Thursday,47,15,6,8,76,high
8:15:00 PM,9,Thursday,73,15,7,14,109,normal
8:30:00 PM,9,Thursday,73,9,12,23,117,high
8:45:00 PM,9,Thursday,87,13,13,15,128,high
9:00:00 PM,9,Thursday,90,7,22,13,132,normal
9:15:00 PM,9,Thursday,134,14,9,17,174,normal
9:30:00 PM,9,Thursday,64,9,14,18,105,high
9:45:00 PM,9,Thursday,34,14,17,19,84,high
10:00:00 PM,9,Thursday,16,1,1,24,42,low
10:15:00 PM,9,Thursday,23,1,0,24,48,normal
10:30:00 PM,9,Thursday,11,4,0,30,45,normal
10:45:00 PM,9,Thursday,17,3,0,20,40,normal
11:00:00 PM,9,Thursday,20,2,1,24,47,normal
11:15:00 PM,9,Thursday,17,2,0,22,41,normal
11:30:00 PM,9,Thursday,21,3,3,27,54,normal
11:45:00 PM,9,Thursday,16,2,1,26,45,normal
12:00:00 AM,10,Friday,11,3,1,20,35,normal
12:15:00 AM,10,Friday,18,2,1,17,38,normal
12:30:00 AM,10,Friday,27,3,0,30,60,low
12:45:00 AM,10,Friday,24,1,0,20,45,normal
1:00:00 AM,10,Friday,22,2,0,20,44,low
1:15:00 AM,10,Friday,16,5,0,27,48,normal
1:30:00 AM,10,Friday,16,4,1,13,34,low
1:45:00 AM,10,Friday,18,4,1,33,56,normal
2:00:00 AM,10,Friday,16,1,0,25,42,normal
2:15:00 AM,10,Friday,17,3,0,35,55,normal
2:30:00 AM,10,Friday,23,4,0,23,50,normal
2:45:00 AM,10,Friday,17,4,1,31,53,normal
3:00:00 AM,10,Friday,25,2,3,21,51,normal
3:15:00 AM,10,Friday,16,2,0,24,42,normal
3:30:00 AM,10,Friday,12,4,1,21,38,normal
3:45:00 AM,10,Friday,19,4,2,23,48,normal
4:00:00 AM,10,Friday,85,12,3,22,122,normal
4:15:00 AM,10,Friday,79,9,1,16,105,normal
4:30:00 AM,10,Friday,55,15,4,13,87,normal
4:45:00 AM,10,Friday,72,7,5,10,94,normal
5:00:00 AM,10,Friday,109,14,7,14,144,low
5:15:00 AM,10,Friday,86,15,8,5,114,normal
5:30:00 AM,10,Friday,105,18,4,10,137,normal
5:45:00 AM,10,Friday,67,11,6,9,93,low
6:00:00 AM,10,Friday,125,24,35,4,188,heavy
6:15:00 AM,10,Friday,106,21,12,4,143,heavy
6:30:00 AM,10,Friday,125,21,21,4,171,heavy
6:45:00 AM,10,Friday,178,23,39,5,245,heavy
7:00:00 AM,10,Friday,81,18,19,4,122,normal
7:15:00 AM,10,Friday,111,23,43,2,179,normal
7:30:00 AM,10,Friday,127,35,39,2,203,low
7:45:00 AM,10,Friday,131,12,0,4,147,heavy
8:00:00 AM,10,Friday,80,20,23,5,128,heavy
8:15:00 AM,10,Friday,159,41,35,3,238,heavy
8:30:00 AM,10,Friday,48,27,20,4,99,high
8:45:00 AM,10,Friday,68,26,32,4,130,heavy
9:00:00 AM,10,Friday,41,21,20,13,95,high
9:15:00 AM,10,Friday,148,22,32,14,216,normal
9:30:00 AM,10,Friday,52,22,24,8,106,normal
9:45:00 AM,10,Friday,104,27,20,11,162,high
10:00:00 AM,10,Friday,41,6,21,12,80,high
10:15:00 AM,10,Friday,47,22,12,15,96,high
10:30:00 AM,10,Friday,64,23,9,16,112,high
10:45:00 AM,10,Friday,94,12,23,16,145,high
11:00:00 AM,10,Friday,85,11,17,23,136,heavy
11:15:00 AM,10,Friday,87,19,11,26,143,normal
11:30:00 AM,10,Friday,78,20,13,22,133,normal
11:45:00 AM,10,Friday,55,16,8,16,95,normal
12:00:00 PM,10,Friday,53,14,16,22,105,normal
12:15:00 PM,10,Friday,59,16,5,26,106,normal
12:30:00 PM,10,Friday,52,24,6,20,102,normal
12:45:00 PM,10,Friday,47,25,8,25,105,normal
1:00:00 PM,10,Friday,82,15,25,13,135,heavy
1:15:00 PM,10,Friday,65,26,32,9,132,normal
1:30:00 PM,10,Friday,88,14,14,15,131,heavy
1:45:00 PM,10,Friday,43,20,18,18,99,heavy
2:00:00 PM,10,Friday,79,27,17,9,132,normal
2:15:00 PM,10,Friday,67,36,14,10,127,high
2:30:00 PM,10,Friday,99,30,35,10,174,low
2:45:00 PM,10,Friday,83,26,17,7,133,heavy
3:00:00 PM,10,Friday,63,15,25,12,115,high
3:15:00 PM,10,Friday,97,22,25,11,155,normal
3:30:00 PM,10,Friday,86,19,15,14,134,normal
3:45:00 PM,10,Friday,59,30,25,15,129,normal
4:00:00 PM,10,Friday,143,24,53,5,225,heavy
4:15:00 PM,10,Friday,118,8,32,8,166,heavy
4:30:00 PM,10,Friday,83,11,37,4,135,normal
4:45:00 PM,10,Friday,46,17,29,7,99,heavy
5:00:00 PM,10,Friday,145,31,37,8,221,heavy
5:15:00 PM,10,Friday,142,38,39,4,223,heavy
5:30:00 PM,10,Friday,96,24,60,4,184,heavy
5:45:00 PM,10,Friday,113,20,25,8,166,heavy
6:00:00 PM,10,Friday,125,28,43,5,201,normal
6:15:00 PM,10,Friday,112,11,21,8,152,heavy
6:30:00 PM,10,Friday,106,35,30,12,183,normal
6:45:00 PM,10,Friday,73,23,38,10,144,heavy
7:00:00 PM,10,Friday,66,16,11,21,114,low
7:15:00 PM,10,Friday,91,12,11,10,124,normal
7:30:00 PM,10,Friday,71,13,19,12,115,normal
7:45:00 PM,10,Friday,71,24,15,21,131,high
8:00:00 PM,10,Friday,71,7,9,13,100,low
8:15:00 PM,10,Friday,72,5,16,18,111,high
8:30:00 PM,10,Friday,52,8,9,22,91,normal
8:45:00 PM,10,Friday,55,8,13,18,94,normal
9:00:00 PM,10,Friday,101,8,20,26,155,high
9:15:00 PM,10,Friday,86,6,5,16,113,high
9:30:00 PM,10,Friday,92,11,10,19,132,high
9:45:00 PM,10,Friday,85,15,7,13,120,high
10:00:00 PM,10,Friday,7,3,0,22,32,normal
10:15:00 PM,10,Friday,16,3,0,28,47,normal
10:30:00 PM,10,Friday,13,2,1,39,55,normal
10:45:00 PM,10,Friday,20,2,0,15,37,normal
11:00:00 PM,10,Friday,22,2,1,29,54,normal
11:15:00 PM,10,Friday,17,1,1,30,49,normal
11:30:00 PM,10,Friday,2,2,0,19,23,low
11:45:00 PM,10,Friday,15,2,0,34,51,normal
12:00:00 AM,11,Saturday,24,3,3,20,50,normal
12:15:00 AM,11,Saturday,14,2,0,23,39,normal
12:30:00 AM,11,Saturday,17,4,1,28,50,normal
12:45:00 AM,11,Saturday,21,2,2,17,42,normal
1:00:00 AM,11,Saturday,23,2,1,18,44,normal
1:15:00 AM,11,Saturday,13,1,0,19,33,normal
1:30:00 AM,11,Saturday,9,3,0,20,32,low
1:45:00 AM,11,Saturday,19,2,0,24,45,normal
2:00:00 AM,11,Saturday,14,2,2,19,37,normal
2:15:00 AM,11,Saturday,12,2,1,15,30,low
2:30:00 AM,11,Saturday,19,3,0,22,44,normal
2:45:00 AM,11,Saturday,22,3,1,10,36,normal
3:00:00 AM,11,Saturday,18,4,2,27,51,normal
3:15:00 AM,11,Saturday,14,1,1,29,45,normal
3:30:00 AM,11,Saturday,14,2,0,14,30,normal
3:45:00 AM,11,Saturday,15,3,0,25,43,low
4:00:00 AM,11,Saturday,54,20,5,19,98,normal
4:15:00 AM,11,Saturday,92,21,2,23,138,normal
4:30:00 AM,11,Saturday,106,13,3,18,140,normal
4:45:00 AM,11,Saturday,57,17,3,14,91,normal
5:00:00 AM,11,Saturday,104,12,4,6,126,normal
5:15:00 AM,11,Saturday,168,9,5,8,190,normal
5:30:00 AM,11,Saturday,63,16,8,10,97,normal
5:45:00 AM,11,Saturday,123,11,10,10,154,normal
6:00:00 AM,11,Saturday,69,30,31,3,133,heavy
6:15:00 AM,11,Saturday,102,35,25,2,164,heavy
6:30:00 AM,11,Saturday,125,10,37,3,175,heavy
6:45:00 AM,11,Saturday,141,33,26,3,203,high
7:00:00 AM,11,Saturday,127,23,23,2,175,heavy
7:15:00 AM,11,Saturday,127,14,20,5,166,heavy
7:30:00 AM,11,Saturday,100,32,54,3,189,heavy
7:45:00 AM,11,Saturday,103,41,5,5,154,heavy
8:00:00 AM,11,Saturday,173,21,26,3,223,heavy
8:15:00 AM,11,Saturday,176,12,30,2,220,heavy
8:30:00 AM,11,Saturday,88,44,36,3,171,high
8:45:00 AM,11,Saturday,69,24,42,2,137,heavy
9:00:00 AM,11,Saturday,79,6,20,16,121,normal
9:15:00 AM,11,Saturday,78,19,25,10,132,normal
9:30:00 AM,11,Saturday,48,12,21,13,94,normal
9:45:00 AM,11,Saturday,59,9,34,10,112,normal
10:00:00 AM,11,Saturday,60,20,26,18,124,high
10:15:00 AM,11,Saturday,59,10,13,23,105,normal
10:30:00 AM,11,Saturday,32,21,25,19,97,high
10:45:00 AM,11,Saturday,60,17,28,15,120,high
11:00:00 AM,11,Saturday,52,9,3,20,84,normal
11:15:00 AM,11,Saturday,46,5,15,26,92,normal
11:30:00 AM,11,Saturday,40,6,15,30,91,normal
11:45:00 AM,11,Saturday,69,6,13,20,108,normal
12:00:00 PM,11,Saturday,44,11,7,28,90,normal
12:15:00 PM,11,Saturday,60,7,8,35,110,normal
12:30:00 PM,11,Saturday,35,7,9,26,77,high
12:45:00 PM,11,Saturday,19,8,9,27,63,normal
1:00:00 PM,11,Saturday,51,21,31,11,114,normal
1:15:00 PM,11,Saturday,55,19,23,23,120,heavy
1:30:00 PM,11,Saturday,35,24,17,12,88,heavy
1:45:00 PM,11,Saturday,85,25,15,25,150,normal
2:00:00 PM,11,Saturday,67,21,23,10,121,normal
2:15:00 PM,11,Saturday,67,18,29,13,127,normal
2:30:00 PM,11,Saturday,80,22,12,10,124,low
2:45:00 PM,11,Saturday,90,28,17,13,148,normal
3:00:00 PM,11,Saturday,90,35,11,14,150,normal
3:15:00 PM,11,Saturday,61,3,24,12,100,normal
3:30:00 PM,11,Saturday,58,27,14,16,115,heavy
3:45:00 PM,11,Saturday,68,31,25,13,137,high
4:00:00 PM,11,Saturday,130,12,41,7,190,heavy
4:15:00 PM,11,Saturday,56,29,32,4,121,heavy
4:30:00 PM,11,Saturday,108,15,27,8,158,heavy
4:45:00 PM,11,Saturday,109,21,25,9,164,heavy
5:00:00 PM,11,Saturday,115,31,31,7,184,heavy
5:15:00 PM,11,Saturday,115,21,60,7,203,heavy
5:30:00 PM,11,Saturday,129,34,44,4,211,heavy
5:45:00 PM,11,Saturday,115,24,63,8,210,heavy
6:00:00 PM,11,Saturday,139,36,18,15,208,normal
6:15:00 PM,11,Saturday,166,24,33,14,237,heavy
6:30:00 PM,11,Saturday,141,17,14,13,185,heavy
6:45:00 PM,11,Saturday,94,24,52,13,183,heavy
7:00:00 PM,11,Saturday,78,12,8,7,105,high
7:15:00 PM,11,Saturday,120,32,14,31,197,normal
7:30:00 PM,11,Saturday,87,23,11,20,141,normal
7:45:00 PM,11,Saturday,95,25,10,25,155,normal
8:00:00 PM,11,Saturday,100,8,16,17,141,high
8:15:00 PM,11,Saturday,109,12,18,22,161,high
8:30:00 PM,11,Saturday,80,22,9,29,140,high
8:45:00 PM,11,Saturday,104,16,17,19,156,normal
9:00:00 PM,11,Saturday,93,15,19,28,155,normal
9:15:00 PM,11,Saturday,81,14,18,21,134,normal
9:30:00 PM,11,Saturday,78,8,13,20,119,normal
9:45:00 PM,11,Saturday,88,20,13,25,146,high
10:00:00 PM,11,Saturday,16,3,0,21,40,normal
10:15:00 PM,11,Saturday,9,2,0,26,37,normal
10:30:00 PM,11,Saturday,10,2,0,25,37,normal
10:45:00 PM,11,Saturday,23,4,2,17,46,normal
11:00:00 PM,11,Saturday,12,2,0,25,39,normal
11:15:00 PM,11,Saturday,20,2,1,28,51,normal
11:30:00 PM,11,Saturday,9,2,1,16,28,normal
11:45:00 PM,11,Saturday,11,1,1,18,31,normal
12:00:00 AM,12,Sunday,16,2,1,23,42,normal
12:15:00 AM,12,Sunday,26,2,0,29,57,normal
12:30:00 AM,12,Sunday,14,4,2,28,48,normal
12:45:00 AM,12,Sunday,14,1,0,24,39,normal
1:00:00 AM,12,Sunday,13,2,3,20,38,normal
1:15:00 AM,12,Sunday,11,3,0,25,39,low
1:30:00 AM,12,Sunday,24,2,1,27,54,normal
1:45:00 AM,12,Sunday,25,0,0,18,43,normal
2:00:00 AM,12,Sunday,21,2,0,18,41,normal
2:15:00 AM,12,Sunday,17,3,2,26,48,low
2:30:00 AM,12,Sunday,19,2,1,24,46,normal
2:45:00 AM,12,Sunday,14,1,1,30,46,normal
3:00:00 AM,12,Sunday,16,2,0,23,41,normal
3:15:00 AM,12,Sunday,9,2,2,26,39,normal
3:30:00 AM,12,Sunday,11,4,0,29,44,normal
3:45:00 AM,12,Sunday,19,1,0,30,50,normal
4:00:00 AM,12,Sunday,55,18,5,20,98,low
4:15:00 AM,12,Sunday,97,9,4,10,120,normal
4:30:00 AM,12,Sunday,32,14,6,13,65,normal
4:45:00 AM,12,Sunday,96,14,5,20,135,normal
5:00:00 AM,12,Sunday,102,12,11,14,139,low
5:15:00 AM,12,Sunday,172,16,10,13,211,normal
5:30:00 AM,12,Sunday,74,19,7,16,116,normal
5:45:00 AM,12,Sunday,101,6,4,13,124,normal
6:00:00 AM,12,Sunday,146,9,46,3,204,heavy
6:15:00 AM,12,Sunday,162,25,35,3,225,heavy
6:30:00 AM,12,Sunday,140,20,40,1,201,heavy
6:45:00 AM,12,Sunday,143,20,34,3,200,heavy
7:00:00 AM,12,Sunday,117,15,26,3,161,heavy
7:15:00 AM,12,Sunday,111,22,42,2,177,heavy
7:30:00 AM,12,Sunday,96,31,61,2,190,heavy
7:45:00 AM,12,Sunday,150,44,50,4,248,normal
8:00:00 AM,12,Sunday,95,18,55,1,169,heavy
8:15:00 AM,12,Sunday,57,32,12,3,104,heavy
8:30:00 AM,12,Sunday,145,23,39,0,207,heavy
8:45:00 AM,12,Sunday,129,18,46,1,194,heavy
9:00:00 AM,12,Sunday,71,15,21,12,119,normal
9:15:00 AM,12,Sunday,77,15,22,14,128,normal
9:30:00 AM,12,Sunday,62,18,47,15,142,normal
9:45:00 AM,12,Sunday,69,12,16,19,116,heavy
10:00:00 AM,12,Sunday,57,9,19,22,107,normal
10:15:00 AM,12,Sunday,52,18,7,20,97,normal
10:30:00 AM,12,Sunday,53,12,28,15,108,normal
10:45:00 AM,12,Sunday,74,11,18,20,123,normal
11:00:00 AM,12,Sunday,62,10,8,23,103,normal
11:15:00 AM,12,Sunday,46,6,7,26,85,normal
11:30:00 AM,12,Sunday,20,7,5,28,60,normal
11:45:00 AM,12,Sunday,70,6,7,30,113,normal
12:00:00 PM,12,Sunday,38,9,4,29,80,normal
12:15:00 PM,12,Sunday,44,5,9,18,76,normal
12:30:00 PM,12,Sunday,52,4,5,33,94,normal
12:45:00 PM,12,Sunday,33,10,13,30,86,normal
1:00:00 PM,12,Sunday,74,15,23,15,127,normal
1:15:00 PM,12,Sunday,54,30,25,16,125,normal
1:30:00 PM,12,Sunday,93,20,22,13,148,normal
1:45:00 PM,12,Sunday,72,27,19,21,139,high
2:00:00 PM,12,Sunday,68,23,15,13,119,normal
2:15:00 PM,12,Sunday,53,28,26,16,123,normal
2:30:00 PM,12,Sunday,99,19,17,14,149,normal
2:45:00 PM,12,Sunday,75,13,17,15,120,normal
3:00:00 PM,12,Sunday,71,6,29,12,118,low
3:15:00 PM,12,Sunday,76,21,29,10,136,normal
3:30:00 PM,12,Sunday,63,24,17,16,120,normal
3:45:00 PM,12,Sunday,73,15,16,15,119,heavy
4:00:00 PM,12,Sunday,103,16,23,8,150,heavy
4:15:00 PM,12,Sunday,134,16,23,5,178,heavy
4:30:00 PM,12,Sunday,130,23,20,5,178,heavy
4:45:00 PM,12,Sunday,113,16,54,4,187,heavy
5:00:00 PM,12,Sunday,145,30,33,11,219,heavy
5:15:00 PM,12,Sunday,100,20,26,8,154,heavy
5:30:00 PM,12,Sunday,123,22,30,6,181,heavy
5:45:00 PM,12,Sunday,125,27,53,10,215,heavy
6:00:00 PM,12,Sunday,138,35,45,12,230,heavy
6:15:00 PM,12,Sunday,134,15,21,14,184,heavy
6:30:00 PM,12,Sunday,98,19,27,10,154,heavy
6:45:00 PM,12,Sunday,82,13,24,12,131,heavy
7:00:00 PM,12,Sunday,35,20,13,19,87,high
7:15:00 PM,12,Sunday,66,22,11,17,116,high
7:30:00 PM,12,Sunday,97,22,19,16,154,high
7:45:00 PM,12,Sunday,88,30,6,13,137,normal
8:00:00 PM,12,Sunday,91,20,13,23,147,normal
8:15:00 PM,12,Sunday,92,16,13,23,144,normal
8:30:00 PM,12,Sunday,64,15,6,19,104,normal
8:45:00 PM,12,Sunday,117,15,13,22,167,normal
9:00:00 PM,12,Sunday,58,17,14,21,110,normal
9:15:00 PM,12,Sunday,107,7,17,20,151,normal
9:30:00 PM,12,Sunday,136,15,6,29,186,normal
9:45:00 PM,12,Sunday,88,10,8,13,119,normal
10:00:00 PM,12,Sunday,18,3,1,30,52,normal
10:15:00 PM,12,Sunday,16,1,1,13,31,normal
10:30:00 PM,12,Sunday,13,3,0,22,38,normal
10:45:00 PM,12,Sunday,19,2,1,24,46,normal
11:00:00 PM,12,Sunday,13,1,1,24,39,normal
11:15:00 PM,12,Sunday,19,1,0,20,40,normal
11:30:00 PM,12,Sunday,20,3,0,18,41,low
11:45:00 PM,12,Sunday,12,2,1,23,38,normal
12:00:00 AM,13,Monday,21,4,0,38,63,normal
12:15:00 AM,13,Monday,15,2,0,12,29,normal
12:30:00 AM,13,Monday,14,2,0,21,37,normal
12:45:00 AM,13,Monday,17,3,0,27,47,normal
1:00:00 AM,13,Monday,16,2,3,28,49,normal
1:15:00 AM,13,Monday,14,2,1,21,38,normal
1:30:00 AM,13,Monday,11,4,2,27,44,low
1:45:00 AM,13,Monday,8,4,2,14,28,low
2:00:00 AM,13,Monday,13,1,0,33,47,normal
2:15:00 AM,13,Monday,15,3,2,17,37,low
2:30:00 AM,13,Monday,18,2,0,30,50,normal
2:45:00 AM,13,Monday,20,1,1,20,42,normal
3:00:00 AM,13,Monday,21,3,2,25,51,normal
3:15:00 AM,13,Monday,22,3,1,22,48,low
3:30:00 AM,13,Monday,13,1,4,19,37,normal
3:45:00 AM,13,Monday,17,1,3,30,51,normal
4:00:00 AM,13,Monday,65,13,5,14,97,low
4:15:00 AM,13,Monday,80,18,3,10,111,low
4:30:00 AM,13,Monday,77,7,6,14,104,normal
4:45:00 AM,13,Monday,25,12,5,20,62,normal
5:00:00 AM,13,Monday,92,15,5,12,124,normal
5:15:00 AM,13,Monday,93,17,5,9,124,normal
5:30:00 AM,13,Monday,65,23,10,7,105,normal
5:45:00 AM,13,Monday,74,19,7,13,113,normal
6:00:00 AM,13,Monday,125,31,15,5,176,heavy
6:15:00 AM,13,Monday,107,26,27,4,164,heavy
6:30:00 AM,13,Monday,107,37,30,6,180,heavy
6:45:00 AM,13,Monday,96,27,48,2,173,heavy
7:00:00 AM,13,Monday,92,30,22,4,148,heavy
7:15:00 AM,13,Monday,68,16,46,3,133,low
7:30:00 AM,13,Monday,79,13,39,6,137,heavy
7:45:00 AM,13,Monday,101,14,14,3,132,low
8:00:00 AM,13,Monday,150,32,14,7,203,heavy
8:15:00 AM,13,Monday,103,30,45,3,181,high
8:30:00 AM,13,Monday,59,17,32,3,111,heavy
8:45:00 AM,13,Monday,163,22,41,5,231,heavy
9:00:00 AM,13,Monday,78,13,20,9,120,normal
9:15:00 AM,13,Monday,95,37,22,14,168,heavy
9:30:00 AM,13,Monday,100,28,30,17,175,normal
9:45:00 AM,13,Monday,100,24,27,13,164,heavy
10:00:00 AM,13,Monday,89,15,20,18,142,heavy
10:15:00 AM,13,Monday,71,21,15,11,118,normal
10:30:00 AM,13,Monday,48,34,33,14,129,heavy
10:45:00 AM,13,Monday,98,17,10,15,140,normal
11:00:00 AM,13,Monday,10,17,7,12,46,normal
11:15:00 AM,13,Monday,43,23,10,22,98,normal
11:30:00 AM,13,Monday,83,18,7,30,138,heavy
11:45:00 AM,13,Monday,65,21,18,29,133,normal
12:00:00 PM,13,Monday,99,24,15,26,164,normal
12:15:00 PM,13,Monday,38,12,7,29,86,normal
12:30:00 PM,13,Monday,57,16,5,23,101,normal
12:45:00 PM,13,Monday,75,21,11,21,128,normal
1:00:00 PM,13,Monday,87,22,33,15,157,heavy
1:15:00 PM,13,Monday,96,41,30,14,181,heavy
1:30:00 PM,13,Monday,85,15,14,11,125,normal
1:45:00 PM,13,Monday,104,20,17,14,155,normal
2:00:00 PM,13,Monday,78,7,26,6,117,normal
2:15:00 PM,13,Monday,80,17,18,9,124,high
2:30:00 PM,13,Monday,62,34,28,13,137,high
2:45:00 PM,13,Monday,90,31,22,11,154,heavy
3:00:00 PM,13,Monday,110,12,15,11,148,normal
3:15:00 PM,13,Monday,77,16,23,10,126,normal
3:30:00 PM,13,Monday,55,18,24,12,109,heavy
3:45:00 PM,13,Monday,39,16,25,6,86,normal
4:00:00 PM,13,Monday,122,35,23,8,188,heavy
4:15:00 PM,13,Monday,114,15,12,6,147,heavy
4:30:00 PM,13,Monday,116,29,42,7,194,heavy
4:45:00 PM,13,Monday,117,20,42,5,184,heavy
5:00:00 PM,13,Monday,79,16,20,8,123,heavy
5:15:00 PM,13,Monday,126,20,24,5,175,heavy
5:30:00 PM,13,Monday,82,28,39,6,155,heavy
5:45:00 PM,13,Monday,40,17,35,7,99,heavy
6:00:00 PM,13,Monday,117,28,11,9,165,normal
6:15:00 PM,13,Monday,81,7,32,6,126,heavy
6:30:00 PM,13,Monday,77,26,28,8,139,normal
6:45:00 PM,13,Monday,140,4,13,9,166,normal
7:00:00 PM,13,Monday,109,19,13,16,157,high
7:15:00 PM,13,Monday,91,13,7,15,126,normal
7:30:00 PM,13,Monday,62,18,1,15,96,low
7:45:00 PM,13,Monday,73,18,21,18,130,low
8:00:00 PM,13,Monday,77,16,10,14,117,high
8:15:00 PM,13,Monday,58,10,10,16,94,normal
8:30:00 PM,13,Monday,85,11,14,21,131,normal
8:45:00 PM,13,Monday,62,19,8,19,108,normal
9:00:00 PM,13,Monday,68,10,20,19,117,normal
9:15:00 PM,13,Monday,88,15,6,8,117,normal
9:30:00 PM,13,Monday,73,10,12,21,116,normal
9:45:00 PM,13,Monday,98,11,7,17,133,high
10:00:00 PM,13,Monday,19,3,1,21,44,normal
10:15:00 PM,13,Monday,29,2,0,20,51,low
10:30:00 PM,13,Monday,8,2,0,28,38,low
10:45:00 PM,13,Monday,19,3,0,34,56,normal
11:00:00 PM,13,Monday,20,2,1,20,43,normal
11:15:00 PM,13,Monday,17,3,0,35,55,normal
11:30:00 PM,13,Monday,19,1,3,32,55,low
11:45:00 PM,13,Monday,6,1,0,17,24,normal
12:00:00 AM,14,Tuesday,21,0,2,16,39,normal
12:15:00 AM,14,Tuesday,10,0,1,26,37,normal
12:30:00 AM,14,Tuesday,26,2,0,10,38,normal
12:45:00 AM,14,Tuesday,10,2,1,11,24,normal
1:00:00 AM,14,Tuesday,16,3,0,31,50,low
1:15:00 AM,14,Tuesday,20,2,0,18,40,low
1:30:00 AM,14,Tuesday,24,1,2,20,47,normal
1:45:00 AM,14,Tuesday,14,3,0,18,35,normal
2:00:00 AM,14,Tuesday,9,2,1,32,44,low
2:15:00 AM,14,Tuesday,15,2,2,16,35,normal
2:30:00 AM,14,Tuesday,32,3,0,20,55,normal
2:45:00 AM,14,Tuesday,24,2,1,27,54,normal
3:00:00 AM,14,Tuesday,20,3,3,25,51,normal
3:15:00 AM,14,Tuesday,17,3,2,27,49,normal
3:30:00 AM,14,Tuesday,26,1,0,13,40,normal
3:45:00 AM,14,Tuesday,24,2,1,32,59,normal
4:00:00 AM,14,Tuesday,70,10,4,17,101,normal
4:15:00 AM,14,Tuesday,109,13,2,14,138,normal
4:30:00 AM,14,Tuesday,57,12,7,16,92,low
4:45:00 AM,14,Tuesday,48,20,4,14,86,normal
5:00:00 AM,14,Tuesday,84,8,2,10,104,normal
5:15:00 AM,14,Tuesday,76,16,5,11,108,low
5:30:00 AM,14,Tuesday,57,14,4,8,83,normal
5:45:00 AM,14,Tuesday,146,2,6,14,168,normal
6:00:00 AM,14,Tuesday,138,9,36,4,187,normal
6:15:00 AM,14,Tuesday,93,28,29,3,153,heavy
6:30:00 AM,14,Tuesday,139,32,24,4,199,heavy
6:45:00 AM,14,Tuesday,105,37,25,5,172,heavy
7:00:00 AM,14,Tuesday,119,33,30,3,185,heavy
7:15:00 AM,14,Tuesday,93,23,31,5,152,heavy
7:30:00 AM,14,Tuesday,105,43,20,3,171,heavy
7:45:00 AM,14,Tuesday,84,27,39,5,155,heavy
8:00:00 AM,14,Tuesday,150,8,43,5,206,normal
8:15:00 AM,14,Tuesday,48,34,31,4,117,heavy
